N pol   	Mean    	Std     	Seed    	FracP   
10.0000	4.2612	0.2325	-8349.0000	0.0010
12.5893	4.6488	0.2644	-8349.0000	0.0012
15.8489	5.3192	0.3349	-8349.0000	0.0015
19.9526	4.4608	0.2843	-8349.0000	0.0019
25.1189	4.6481	0.3147	-8349.0000	0.0025
31.6228	4.5476	0.1573	-8349.0000	0.0031
39.8107	4.7437	0.1865	-8349.0000	0.0039
50.1187	4.6036	0.2685	-8349.0000	0.0049
63.0957	4.8385	0.1279	-8349.0000	0.0062
79.4328	4.7442	0.0843	-8349.0000	0.0078
100.0000	4.7402	0.1032	-8349.0000	0.0099
