N pol   	Mean    	Std     	Seed    	FracP   
10.0000	4.2612	0.2325	-8349.0000	0.0010
19.0000	4.4608	0.2843	-8349.0000	0.0019
28.0000	4.5870	0.1168	-8349.0000	0.0028
37.0000	4.6680	0.1582	-8349.0000	0.0037
46.0000	4.7433	0.2059	-8349.0000	0.0045
55.0000	4.6919	0.1197	-8349.0000	0.0054
64.0000	4.7843	0.1687	-8349.0000	0.0063
73.0000	4.6658	0.2561	-8349.0000	0.0072
82.0000	4.6300	0.2264	-8349.0000	0.0081
91.0000	4.5294	0.0691	-8349.0000	0.0090
100.0000	4.7402	0.1032	-8349.0000	0.0099
